Kingdom	Phylum	Class	Order	Family	Genus	Species	0-12	0-13	0-22	0-23	0-32	0-33	0-42	0-43	0-52	0-53	0-62	0-63	0-72	0-73	0-82	0-83	21-11	21-12	21-13	21-21	21-22	21-23	21-31	21-32	21-33	21-41	21-42	21-43	21-51	21-52	21-53	21-61	21-62	21-63	21-71	21-72	21-73	21-81	21-82	21-83	35-11	35-12	35-21	35-22	35-23	35-31	35-32	35-33	35-41	35-42	35-43	35-51	35-52	35-53	35-61	35-62	35-63	35-71	35-72	35-73	35-81	35-82	35-83
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Unclassified	Unclassified	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Unclassified	0	0	0	0	11	0	37	0	118	0	0	0	48	3	0	0	10	0	130	56	349	112	119	288	2647	0	0	8	170	946	57	63	50	0	247	44	59	240	0	4551	56	69	0	1750	408	82	2765	1368	130	321	26	663	218	0	776	15	604	91	12	5115	3966	91	438
Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Listeria	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	12	0	0	0	7	0	0	0	0	0	0	0	45	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unclassified	3817	2198	7318	708	3452	22216	51557	12347	8416	5855	2422	12594	12862	7704	6892	33019	147	58	68	2063	117	120	34	17	61	135	80	0	6968	6377	51	401	22	55	1487	1095	41	10477	413	126	497	58	12920	2234	63	1879	208	15	89	94	237	649	3576	359	6823	129	5644	807	296	2010	693	588	150
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	caballi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ferus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	17	0	19
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	hyointestinalis	0	0	57	122	27	234	725	212	0	0	16	0	94	0	0	49	0	0	0	522	59	21	129	0	290	47	0	10	0	0	0	41	118	17	62	24	0	123	49	0	68	20	420	133	103	234	111	84	64	555	0	0	0	0	3182	35	49	281	123	351	153	815	73
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasuis	0	0	39	8	147	22	15	0	0	0	0	18	8	0	0	0	0	0	0	0	22	0	0	0	31	0	0	0	0	0	0	0	0	0	710	0	0	10	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	45	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	porcorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	10	0	0	0	0	0	0	0	0	203	0	0	29	0	0	0	0	0	20	0	132	0	0	20	0	0	0	18	0	0	0	0	41	8	0	100	0	0	0	15	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	Unclassified	0	0	0	0	0	0	0	0	156	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	carniphilus	0	0	0	0	0	0	62	0	37	124	0	0	81	61	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	fluvialis	48	154	340	133	280	678	322	157	687	295	504	913	1256	340	319	1415	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	0	0	12	0	0	0	36	0	0	94	0	0	11	0	15	0	0	43	0	0	23	0	54	0	0	0
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	24	0	10	7	0	7	0	0	0	32	0	0	0	6	0	0	0	17	9	0	0	0	0	0	110	0	5	0	0	0	10	0	7	0	0	34	0	0	0	18	30	0	4	0	0
Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Ammoniphilus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Unclassified	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	illinoisensis	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Thermobacillus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	RF39	Unclassified	Unclassified	Unclassified	116	393	224	704	190	156	429	1304	181	680	449	552	10	353	222	261	0	41	78	3334	456	1742	3840	4847	6308	2571	5417	22896	187	39	65	4356	5296	1009	679	2121	15903	1902	5712	2156	0	0	142	876	211	2857	1870	2369	1230	689	1438	0	593	62	317	1026	839	396	467	1570	461	766	5748
Bacteria	Firmicutes	Bacilli	RsaHf231	Unclassified	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Aliicoccus	persicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Corticicoccus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Corticicoccus	populi	0	0	0	0	0	0	0	0	9	57	0	114	0	33	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	Unclassified	183	0	262	130	210	193	309	44	522	299	152	628	31	336	22	799	986	25	38	83	0	0	0	0	203	0	0	0	0	1853	0	0	0	179	56	160	0	160	13	92	32	0	24	0	0	388	36	15	21	143	27	315	0	0	614	16	0	0	0	0	342	68	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	huakuii	548	197	660	448	806	702	1131	375	1953	857	511	1891	282	1052	222	2637	1365	0	63	189	117	152	59	7	394	86	70	0	102	2665	20	82	81	284	241	209	0	236	0	195	0	0	122	13	32	135	65	0	0	125	36	427	95	15	521	0	31	27	103	61	348	72	8
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	schoeneichii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Salinicoccus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Salinicoccus	carnicancri	54	38	285	42	85	80	32	42	36	0	15	0	38	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	127	0	0	0	0	75	55	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	18	0	0
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Unclassified	457	166	916	203	691	1456	588	202	641	0	244	15	788	47	214	44	1641	389	677	636	408	310	254	47	1680	202	189	8	380	13501	22	428	124	38	523	534	0	1117	160	1023	231	10	0	64	22	225	140	30	5	128	47	739	87	10	691	10	0	24	32	18	555	163	12
Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	chromogenes	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Laceyella	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Unclassified	Unclassified	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Bacteria	Firmicutes	Clostridia	Caldicoprobacterales	Caldicoprobacteraceae	Caldicoprobacter	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Catabacter	Unclassified	2	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Catabacter	hongkongensis	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Unclassified	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	16	95	9	8	44	31	0	0	0	13	0	0	2	0	11	26	13	7	0	0	0	0	12	0	30	10	34	0	0	18	47	0	26	7	0	0	0	0	0	0	0	14	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenella	minuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	Unclassified	135	809	140	935	2743	993	52	606	700	429	1705	570	46	1391	153	614	9	0	74	102	12	565	85	37	213	193	111	70	17	30	168	392	578	0	71	28	527	19	264	111	645	309	14	0	184	1748	11337	982	669	84	80	64	3136	36	22	4971	0	425	460	288	72	500	209
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Unclassified	Unclassified	6	6	0	5	8	5	0	4	3	0	17	8	0	0	13	8	0	18	5	0	0	12	6	0	9	0	0	0	0	0	0	0	0	0	8	0	6	0	35	0	7	0	0	0	0	0	34	24	4	0	2	0	9	14	0	3	11	0	0	0	0	4	54
Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Unclassified	Unclassified	Unclassified	130	382	119	641	110	631	71	3564	181	497	4403	336	28	517	641	1686	73	237	273	1777	1975	6866	6312	10946	13548	2120	30160	25028	1155	40	618	12947	14013	2812	3604	8817	70282	5502	85622	13688	124	7	2880	4514	1847	25969	12742	8686	14990	3321	4696	78	6146	325	8357	2819	2762	7158	9416	7971	3853	12047	16734
Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified	Unclassified	7	4	0	2	24	0	13	10	9	16	50	0	4	26	0	34	0	67	20	14	0	23	0	29	53	3	24	4	0	0	96	63	65	0	2	11	256	2	56	11	13	7	18	0	4	9	178	9	58	0	21	9	11	51	0	35	0	24	175	7	0	30	114
Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella	Unclassified	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	Unclassified	21893	6088	11482	1288	48621	16077	14625	4753	20437	1686	92273	15084	17645	2252	6966	3421	17866	1596	50175	25036	14186	33518	32003	4035	35037	54484	53004	9947	46047	22274	5679	39002	69490	22399	15021	14127	1763	13088	1919	43326	100062	135740	4453	14795	23342	16880	31184	33219	18882	1396	9438	85038	63028	6670	13136	79039	17281	5429	3893	54631	15335	60399	3456
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	butyricum	172	133	315	35	695	307	174	75	178	23	130	973	83	166	27	55	743	0	1576	293	159	210	1957	459	1148	2055	995	86	491	1280	66	5033	11411	335	887	576	50	630	266	1604	5265	7685	462	540	310	4108	3007	5115	907	1363	177	7861	15966	534	1664	8890	357	479	425	5312	640	7442	746
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	disporicum	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	74	0	157	0	0	138	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	neonatale	0	0	0	0	72	17	0	7	66	0	0	0	10	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	tertium	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 10	Unclassified	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 11	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 13	Unclassified	0	0	6	0	32	22	0	0	5	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 13	punense	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 3	Unclassified	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 5	Unclassified	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	6	0	0	7	8	0	6	0	12	0	0	4	5	14	57	0	0	0	0	0	0	25	0	0	0	0	0	0	15	0	0	0	0	0	7	0	0	22	0	0	0	9	0	7	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 6	Unclassified	1502	515	337	151	3170	826	1119	1432	827	159	4229	1876	920	485	152	217	990	79	2935	218	52	925	493	74	524	480	326	184	245	296	395	346	3653	380	517	195	213	192	0	1261	544	798	42	103	441	1497	1682	723	125	58	39	1492	2374	382	111	1712	88	98	85	531	225	807	194
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 6	bornimense	1446	655	344	156	2860	780	1328	1204	1106	180	3072	1655	770	612	176	256	270	0	1203	207	40	691	706	36	493	333	258	119	129	165	304	294	3481	328	470	268	158	143	78	1319	446	311	26	70	166	2071	1263	700	133	106	46	617	1260	113	95	1014	68	82	79	601	178	864	279
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 8	Unclassified	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Proteiniclasticum	Unclassified	0	0	0	0	25	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	147	10	0	0	12	2	0	0	5	0	0	0	51	0	0	0	0	0	0	0	32	0	4	14	0	0	0	38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Proteiniclasticum	ruminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	45	137	17	163	0	0	16	2	0	8	0	0	83	0	0	6534	1194	0	75	0	0	0	0	17	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	38	4
Bacteria	Firmicutes	Clostridia	Eubacteriales	Alkalibaculum	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerofustaceae	Anaerofustis	Unclassified	12	17	12	23	52	50	16	24	66	5	41	34	18	8	37	5	9	0	19	28	37	28	40	4	34	22	15	0	13	2	0	0	44	0	15	0	10	12	7	0	46	24	126	29	39	21	21	0	177	0	27	0	7	0	13	14	10	42	5	37	35	14	5
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Unclassified	97	17	36	62	222	66	109	18	127	0	154	215	220	34	77	17	2017	11281	38562	191	4682	4830	256	1373	2674	1063	3167	9432	2420	23	653	3278	1112	72324	178	281	14797	1337	2729	7301	6123	13071	11093	4411	20794	3545	1321	5628	8298	4087	4469	2274	164	23666	2605	1416	7971	4534	1640	1776	2200	1368	14787
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Pseudoramibacter	Unclassified	68	5	1385	11	2084	36	70	28	1685	8	2442	2203	249	1140	24	0	7840	6018	381	11	0	1240	366	339	8	43	178	36	27	985	1224	470	1533	760	86	323	100	1558	384	976	2052	1407	0	0	9	4	423	789	0	146	0	8	2669	27	35	149	5	103	75	16	316	62	11
Bacteria	Firmicutes	Clostridia	Eubacteriales	Garciellaceae	Irregularibacter	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011	Unclassified	11	0	0	13	12	16	2	0	0	0	8	8	0	12	82	6	10	0	50	8	32	260	88	0	6	9	10	0	0	5	0	102	18	0	87	0	0	29	4	21	402	4	22	31	132	160	58	45	65	129	5	24	7	0	66	38	197	44	49	265	199	83	9
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetitomaculum	Unclassified	0	16	0	58	19	30	3	19	0	0	6	27	0	6	0	15	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	33	0	8	0	0	0	0	7	0	0	20	0	0	0	6	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Unclassified	59	221	90	590	28	1521	506	1330	521	62	534	894	355	396	102	448	281	17	24	44	12	26	106	17	19	28	60	0	60	44	39	41	56	66	12	10	66	21	103	12	0	5	29	14	8	71	60	108	0	46	14	0	31	0	91	34	39	68	95	31	28	24	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerocolumna	Unclassified	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosporobacter	Unclassified	0	0	0	0	0	22	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosporobacter	mobilis	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Unclassified	0	22	0	0	0	0	11	0	0	26	0	11	29	0	17	283	0	0	0	0	38	16	12	0	128	0	11	0	0	0	0	0	0	0	0	107	0	79	0	0	25	0	42	161	0	9	10	0	0	0	0	0	0	0	0	0	254	0	0	0	450	11	0
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	caccae	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
